order_id,order_date,ship_date,ship_mode,customer_name,segment,state,country,market,region,product_id,category,sub_category,products,product_features,price,sales,product_cost,quantity,discount,profit,shipping_cost,order_priority,year,days_delayed,gross_margin
US-2011-143707,2011-03-01,2011-03-05,"Standard Class","Hallie Redmond","Home Office","New York","United States",US,East,TEC-PH-10003655,Technology,Phones,"Sannysis Cute Owl Design Soft Skin Case Cover for Samsung Galaxy S4","Sannysis Cute Owl Design Soft Skin Case Cover for Samsung Galaxy S4",1.560,5.94,4.336,3,0,1.6038,0.42,Medium,2011,4,27.003
IN-2011-53469,2011-03-02,2011-03-07,"Standard Class","Chuck Clark","Home Office",Victoria,Australia,APAC,Oceania,FUR-BO-10003384,Furniture,Bookcases,"Ikea Corner Shelving",Traditional,58.624,775.278,628.950,7,0.1,146.32799999999995,52.13,Medium,2011,5,18.874
IN-2011-53469,2011-03-02,2011-03-07,"Standard Class","Chuck Clark","Home Office",Victoria,Australia,APAC,Oceania,FUR-BO-10004404,Furniture,Bookcases,"Ikea 3-Shelf Cabinet",Pine,78.331,776.4660000000001,681.660,6,0.1,94.80599999999995,51.08,Medium,2011,5,12.210
ID-2011-34037,2011-03-02,2011-03-02,"Same Day","Mary Zewe",Corporate,"Jawa Barat",Indonesia,APAC,"Southeast Asia",FUR-CH-10002250,Furniture,Chairs,"Office Star Executive Leather Armchair",Black,292.534,682.4477999999999,495.480,2,0.27,186.9678,48.69,Medium,2011,0,27.397
IN-2011-34800,2011-03-02,2011-03-06,"Standard Class","Giulietta Dortch",Corporate,Queensland,Australia,APAC,Oceania,FUR-CH-10001752,Furniture,Chairs,"Harbour Creations Steel Folding Chair",Black,57.384,257.7420000000001,226.260,3,0.1,31.481999999999992,28.53,Medium,2011,4,12.215
ID-2011-34037,2011-03-02,2011-03-02,"Same Day","Mary Zewe",Corporate,"Jawa Barat",Indonesia,APAC,"Southeast Asia",TEC-CO-10002350,Technology,Copiers,"Canon Wireless Fax",Digital,324.659,1055.457,1089.540,3,0.07,-34.08300000000001,27.16,Medium,2011,0,-3.229
IZ-2011-6520,2011-03-02,2011-03-06,"Standard Class","Natalie Webber",Consumer,Baghdad,Iraq,EMEA,EMEA,OFF-ROG-10000191,"Office Supplies",Storage,"Rogers Lockers","Wire Frame",189.230,210.69,158.040,1,0,52.650000000000006,21.46,Medium,2011,4,24.989
CA-2011-111157,2011-03-02,2011-03-06,"Standard Class","Nicole Hansen",Corporate,Pennsylvania,"United States",US,East,TEC-AC-10004353,Technology,Accessories,"Hypercom P1300 Pinpad","Hypercom P1300 Pinpad",41.190,151.20000000000002,119.070,3,0.2,32.13,9.21,High,2011,4,21.250
IN-2011-53469,2011-03-02,2011-03-07,"Standard Class","Chuck Clark","Home Office",Victoria,Australia,APAC,Oceania,OFF-BI-10002919,"Office Supplies",Binders,"Acco Binder Covers",Durable,5.678,106.704,90.240,8,0.1,16.464,7.66,Medium,2011,5,15.430
MX-2011-158575,2011-03-02,2011-03-06,"Standard Class","Frank Hawley",Corporate,"Las Tunas",Cuba,LATAM,Caribbean,OFF-PA-10000994,"Office Supplies",Paper,"Enermax Message Books","8.5 x 11",15.511,35.52,21.320,2,0,14.2,2.249,Medium,2011,4,39.977
CA-2011-107524,2011-03-02,2011-03-08,"Standard Class","Kristina Nunn","Home Office","New York","United States",US,East,OFF-PA-10000587,"Office Supplies",Paper,"Array Parchment Paper","Assorted Colors",5.100,36.4,18.928,5,0,17.472,2.18,Medium,2011,6,48.000
IN-2011-53469,2011-03-02,2011-03-07,"Standard Class","Chuck Clark","Home Office",Victoria,Australia,APAC,Oceania,OFF-AR-10002340,"Office Supplies",Art,"Stanley Markers","Water Color",21.382,45.68399999999999,41.160,2,0.1,4.524000000000002,1.46,Medium,2011,5,9.903
CA-2011-107524,2011-03-02,2011-03-08,"Standard Class","Kristina Nunn","Home Office","New York","United States",US,East,OFF-EN-10001990,"Office Supplies",Envelopes,Staples,Staples,4.740,11.36,6.021,2,0,5.339199999999999,0.94,Medium,2011,6,46.998
CA-2011-111157,2011-03-02,2011-03-06,"Standard Class","Nicole Hansen",Corporate,Pennsylvania,"United States",US,East,OFF-PA-10000327,"Office Supplies",Paper,"Xerox 1971","Xerox 1971",3.014,3.4240000000000004,2.354,1,0.2,1.0699999999999996,0.41,High,2011,4,31.250
AL-2011-7440,2011-03-03,2011-03-05,"Second Class","Scot Coram",Corporate,Elbasan,Albania,EMEA,EMEA,TEC-STA-10002497,Technology,Machines,"StarTech Card Printer",White,-139.820,1619.1000000000004,1360.200,10,0,258.9,301.73,High,2011,2,15.990
IN-2011-52853,2011-03-03,2011-03-08,"Second Class","Mike Vittorini",Consumer,Dhaka,Bangladesh,APAC,"Central Asia",FUR-CH-10000432,Furniture,Chairs,"Harbour Creations Swivel Stool",Adjustable,81.960,1095.66,1029.960,6,0,65.69999999999999,100.65,High,2011,5,5.996
MX-2011-150357,2011-03-03,2011-03-05,"Second Class","Mitch Willingham",Corporate,"Santo Domingo","Dominican Republic",LATAM,Caribbean,FUR-CH-10004572,Furniture,Chairs,"Office Star Executive Leather Armchair",Adjustable,180.132,751.8720000000001,695.520,3,0.2,56.351999999999954,70.49199999999999,High,2011,2,7.495
MO-2011-720,2011-03-03,2011-03-07,"Standard Class","Ben Wallace",Consumer,"Grand Casablanca",Morocco,Africa,Africa,TEC-PAN-10000577,Technology,Machines,"Panasonic Inkjet",White,261.980,310.50000000000006,220.470,1,0,90.03,48.52,High,2011,4,28.995
MO-2011-720,2011-03-03,2011-03-07,"Standard Class","Ben Wallace",Consumer,"Grand Casablanca",Morocco,Africa,Africa,TEC-STA-10000893,Technology,Machines,"StarTech Inkjet",White,255.780,597.8400000000001,334.800,2,0,263.04,43.14,High,2011,4,43.998
RO-2011-6490,2011-03-03,2011-03-09,"Standard Class","Sandra Flanagan",Consumer,Iasi,Romania,EMEA,EMEA,TEC-KON-10002034,Technology,Machines,"Konica Receipt Printer",Wireless,86.220,489,391.200,4,0,97.8,36.03,Medium,2011,6,20.000
US-2011-115392,2011-03-03,2011-03-10,"Standard Class","Cari Schnelling",Consumer,Cortés,Honduras,LATAM,Central,TEC-CO-10002271,Technology,Copiers,"Sharp Fax Machine",Laser,82.669,825.0606,1214.220,7,0.402,-389.1594,35.197,Low,2011,7,-47.167
US-2011-127978,2011-03-03,2011-03-08,"Standard Class","Jill Stevenson",Corporate,Ohio,"United States",US,East,FUR-BO-10001972,Furniture,Bookcases,"O'Sullivan 4-Shelf Bookcase in Odessa Pine","O'Sullivan 4-Shelf Bookcase in Odessa Pine",25.980,302.45,502.067,5,0.5,-199.617,34.51,Medium,2011,5,-66.000
CA-2011-105648,2011-03-03,2011-03-07,"Standard Class","Eva Jacobs",Consumer,California,"United States",US,West,FUR-TA-10002958,Furniture,Tables,"Bevis Oval Conference Table",Walnut,176.234,626.3520000000001,649.840,3,0.2,-23.48820000000009,32.55,Medium,2011,4,-3.750
RO-2011-6490,2011-03-03,2011-03-09,"Standard Class","Sandra Flanagan",Consumer,Iasi,Romania,EMEA,EMEA,FUR-DAN-10001462,Furniture,Bookcases,"Dania Stackable Bookrack",Pine,95.190,491.76,486.960,4,0,4.800000000000001,27.75,Medium,2011,6,0.976
CA-2011-127964,2011-03-03,2011-03-08,"Standard Class","Anne Pryor","Home Office","New York","United States",US,East,OFF-BI-10004593,"Office Supplies",Binders,"Ibico Laser Imprintable Binding System Covers","Ibico Laser Imprintable Binding System Covers",19.760,125.76,84.888,3,0.2,40.872,22.16,High,2011,5,32.500
US-2011-115392,2011-03-03,2011-03-10,"Standard Class","Cari Schnelling",Consumer,Cortés,Honduras,LATAM,Central,TEC-PH-10003102,Technology,Phones,"Samsung Audio Dock","with Caller ID",47.008,333.66,533.900,5,0.4,-200.24,19.724,Low,2011,7,-60.013
IN-2011-52853,2011-03-03,2011-03-08,"Second Class","Mike Vittorini",Consumer,Dhaka,Bangladesh,APAC,"Central Asia",TEC-CO-10003951,Technology,Copiers,"HP Copy Machine",High-Speed,225.620,731.0699999999999,570.240,3,0,160.82999999999998,18.07,High,2011,5,21.999
EG-2011-2040,2011-03-03,2011-03-07,"Standard Class","Anne Pryor","Home Office","Al Qahirah",Egypt,Africa,Africa,OFF-KIT-10001040,"Office Supplies",Appliances,"KitchenAid Coffee Grinder",Black,58.810,139.79999999999998,82.500,2,0,57.3,11.09,Medium,2011,4,40.987
CA-2011-130421,2011-03-03,2011-03-07,"Standard Class","Sam Craven",Consumer,Texas,"United States",US,Central,OFF-AP-10002534,"Office Supplies",Appliances,"3.6 Cubic Foot Counter Height Office Refrigerator","3.6 Cubic Foot Counter Height Office Refrigerator",48.274,176.77199999999996,636.379,3,0.8,-459.6072,10.65,Medium,2011,4,-260.000
AG-2011-380,2011-03-03,2011-03-09,"Standard Class","Christopher Conant",Consumer,Alger,Algeria,Africa,Africa,FUR-ELD-10003131,Furniture,Furnishings,"Eldon Frame",Durable,103.770,113.28000000000002,83.850,1,0,29.43,9.51,Medium,2011,6,25.980
NI-2011-1790,2011-03-03,2011-03-10,"Standard Class","Astrea Jones",Consumer,Anambra,Nigeria,Africa,Africa,OFF-SME-10002740,"Office Supplies",Storage,"Smead Lockers","Single Width",50.145,119.07,218.340,2,0.7,-99.26999999999998,9.39,Medium,2011,7,-83.371
RO-2011-6490,2011-03-03,2011-03-09,"Standard Class","Sandra Flanagan",Consumer,Iasi,Romania,EMEA,EMEA,TEC-APP-10004049,Technology,Phones,"Apple Speaker Phone",Cordless,118.680,126.15,98.400,1,0,27.75,7.47,Medium,2011,6,21.998
ES-2011-1708225,2011-03-03,2011-03-09,"Standard Class","David Philippe",Consumer,Emilia-Romagna,Italy,EU,South,OFF-FA-10004899,"Office Supplies",Fasteners,"OIC Clamps","12 Pack",12.310,57.60000000000001,28.800,3,0,28.800000000000004,6.89,Low,2011,6,50.000
IS-2011-9280,2011-03-03,2011-03-07,"Standard Class","Thais Sissman",Consumer,Jerusalem,Israel,EMEA,EMEA,TEC-MEM-10004782,Technology,Accessories,"Memorex Keyboard",Erganomic,63.570,69.15,67.770,1,0,1.38,5.58,Medium,2011,4,1.996
ES-2011-4926746,2011-03-03,2011-03-06,"Second Class","Roger Barcio","Home Office","Pays de la Loire",France,EU,Central,OFF-ST-10001576,"Office Supplies",Storage,"Tenex Folders",Blue,17.128,41.796,31.140,2,0.1,10.656,3.77,Medium,2011,3,25.495
ES-2011-4926746,2011-03-03,2011-03-06,"Second Class","Roger Barcio","Home Office","Pays de la Loire",France,EU,Central,OFF-BI-10000542,"Office Supplies",Binders,"Wilson Jones 3-Hole Punch",Durable,26.390,58.98,46.620,2,0,12.36,3.1,Medium,2011,3,20.956
CA-2011-127964,2011-03-03,2011-03-08,"Standard Class","Anne Pryor","Home Office","New York","United States",US,East,OFF-BI-10003429,"Office Supplies",Binders,"Cardinal HOLDit! Binder Insert Strips","Extra Strips",2.584,25.32,16.142,5,0.2,9.1785,2.48,High,2011,5,36.248
IR-2011-5440,2011-03-03,2011-03-09,"Standard Class","Yana Sorensen",Corporate,"Razavi Khorasan",Iran,EMEA,EMEA,OFF-ROG-10004393,"Office Supplies",Storage,"Rogers Folders",Industrial,28.970,31.169999999999995,26.820,1,0,4.35,2.2,Medium,2011,6,13.956
NI-2011-1790,2011-03-03,2011-03-10,"Standard Class","Astrea Jones",Consumer,Anambra,Nigeria,Africa,Africa,FUR-HON-10000191,Furniture,Chairs,"Hon Bag Chairs",Adjustable,12.212,57.168000000000006,148.680,4,0.7,-91.512,2.08,Medium,2011,7,-160.076
US-2011-127978,2011-03-03,2011-03-08,"Standard Class","Jill Stevenson",Corporate,Ohio,"United States",US,East,OFF-ST-10002486,"Office Supplies",Storage,"Eldon Shelf Savers Cubes and Bins","Eldon Shelf Savers Cubes and Bins",3.644,44.672,54.723,8,0.2,-10.051200000000003,1.94,Medium,2011,5,-22.500
US-2011-115392,2011-03-03,2011-03-10,"Standard Class","Cari Schnelling",Consumer,Cortés,Honduras,LATAM,Central,OFF-FA-10003058,"Office Supplies",Fasteners,"Stockwell Rubber Bands","Assorted Sizes",3.697,16.307999999999996,25.860,3,0.4,-9.551999999999998,1.739,Low,2011,7,-58.572
US-2011-127978,2011-03-03,2011-03-08,"Standard Class","Jill Stevenson",Corporate,Ohio,"United States",US,East,OFF-LA-10000305,"Office Supplies",Labels,"Avery 495","Avery 495",3.670,15.12,10.206,3,0.2,4.913999999999999,1.37,Medium,2011,5,32.500
US-2011-115392,2011-03-03,2011-03-10,"Standard Class","Cari Schnelling",Consumer,Cortés,Honduras,LATAM,Central,OFF-LA-10002782,"Office Supplies",Labels,"Hon File Folder Labels",Adjustable,1.384,7.847999999999999,8.520,3,0.4,-0.6719999999999999,1.232,Low,2011,7,-8.563
US-2011-128475,2011-03-03,2011-03-07,"Standard Class","Chris Cortes",Consumer,Cortés,Honduras,LATAM,Central,OFF-EN-10003577,"Office Supplies",Envelopes,"GlobeWeis Manila Envelope","with clear poly window",11.299,12.371999999999998,18.980,1,0.4,-6.608000000000001,1.073,Medium,2011,4,-53.411
CA-2011-155852,2011-03-03,2011-03-07,"Second Class","Ashley Jarboe",Consumer,"North Carolina","United States",US,South,OFF-AR-10003560,"Office Supplies",Art,"Zebra Zazzle Fluorescent Highlighters","Zebra Zazzle Fluorescent Highlighters",3.814,19.456000000000003,16.051,4,0.2,3.404799999999998,1.05,Medium,2011,4,17.501
EG-2011-2040,2011-03-03,2011-03-07,"Standard Class","Anne Pryor","Home Office","Al Qahirah",Egypt,Africa,Africa,OFF-BIN-10001274,"Office Supplies",Art,"Binney & Smith Pens",Blue,10.920,23.880000000000003,13.860,2,0,10.02,1.02,Medium,2011,4,41.960
CA-2011-127964,2011-03-03,2011-03-08,"Standard Class","Anne Pryor","Home Office","New York","United States",US,East,TEC-PH-10004700,Technology,Phones,"PowerGen Dual USB Car Charger","PowerGen Dual USB Car Charger",9.000,9.99,5.395,1,0,4.5954,0.99,High,2011,5,45.996
IS-2011-9280,2011-03-03,2011-03-07,"Standard Class","Thais Sissman",Consumer,Jerusalem,Israel,EMEA,EMEA,OFF-ADV-10000331,"Office Supplies",Fasteners,"Advantus Paper Clips","Assorted Sizes",13.560,13.95,7.560,1,0,6.39,0.39,Medium,2011,4,45.806
IN-2011-75743,2011-03-04,2011-03-09,"Standard Class","Brad Eason","Home Office",Sichuan,China,APAC,"North Asia",TEC-PH-10002217,Technology,Phones,"Cisco Audio Dock",Cordless,101.700,554.76,554.760,3,0,0,83.22,High,2011,5,0.000
CA-2011-116239,2011-03-04,2011-03-04,"Same Day","Clay Ludtke",Consumer,"South Carolina","United States",US,South,OFF-ST-10001370,"Office Supplies",Storage,"Sensible Storage WireTech Storage Systems","Sensible Storage WireTech Storage Systems",-3.520,354.90000000000003,337.155,5,0,17.744999999999962,74.5,High,2011,0,5.000
MX-2011-138632,2011-03-04,2011-03-08,"Standard Class","Darrin Martin",Consumer,Managua,Nicaragua,LATAM,Central,OFF-BI-10001507,"Office Supplies",Binders,"Ibico Binder",Durable,-0.546,90.56,65.280,8,0,25.280000000000005,11.866,High,2011,4,27.915
MX-2011-138632,2011-03-04,2011-03-08,"Standard Class","Darrin Martin",Consumer,Managua,Nicaragua,LATAM,Central,OFF-SU-10004481,"Office Supplies",Supplies,"Stiletto Shears",Serrated,23.317,89.58000000000001,74.400,3,0,15.179999999999998,6.543000000000001,High,2011,4,16.946
TU-2011-6490,2011-03-04,2011-03-09,"Standard Class","Pierre Wener",Consumer,Istanbul,Turkey,EMEA,EMEA,TEC-PAN-10000131,Technology,Machines,"Panasonic Receipt Printer",Red,43.150,94.44,120.420,2,0.6,-25.97999999999999,4.07,Medium,2011,5,-27.510
NI-2011-4420,2011-03-04,2011-03-08,"Standard Class","John Lee",Consumer,Enugu,Nigeria,Africa,Africa,TEC-HEW-10004652,Technology,Copiers,"Hewlett Personal Copier",Laser,40.261,43.281,135.630,1,0.7,-92.34899999999998,3.02,Medium,2011,4,-213.371
CA-2011-117016,2011-03-04,2011-03-09,"Standard Class","Sanjit Chand",Consumer,Florida,"United States",US,South,OFF-AR-10001374,"Office Supplies",Art,"BIC Brite Liner Highlighters","Chisel Tip",3.874,15.552000000000003,13.219,3,0.2,2.332799999999999,1.31,Medium,2011,5,15.001
CA-2011-169061,2011-03-05,2011-03-08,"Second Class","Aimee Bixby",Consumer,"New York","United States",US,East,TEC-AC-10002001,Technology,Accessories,"Logitech Wireless Gaming Headset G930","Logitech Wireless Gaming Headset G930",104.980,479.97,302.381,3,0,177.58890000000002,55.01,Medium,2011,3,37.000
CA-2011-169061,2011-03-05,2011-03-08,"Second Class","Aimee Bixby",Consumer,"New York","United States",US,East,OFF-PA-10001878,"Office Supplies",Paper,"Xerox 1891","Xerox 1891",38.780,97.82,51.845,2,0,45.97539999999999,10.13,Medium,2011,3,47.000
CA-2011-169061,2011-03-05,2011-03-08,"Second Class","Aimee Bixby",Consumer,"New York","United States",US,East,OFF-AR-10000588,"Office Supplies",Art,"Newell 345","Newell 345",11.820,59.52,44.045,3,0,15.4752,8.02,Medium,2011,3,26.000
CA-2011-169061,2011-03-05,2011-03-08,"Second Class","Aimee Bixby",Consumer,"New York","United States",US,East,OFF-BI-10001617,"Office Supplies",Binders,"GBC Wire Binding Combs","GBC Wire Binding Combs",0.752,49.632000000000005,32.881,6,0.2,16.750799999999998,7.52,Medium,2011,3,33.750
ES-2011-2242689,2011-03-05,2011-03-11,"Standard Class","Shirley Daniels","Home Office",England,"United Kingdom",EU,North,OFF-AR-10001461,"Office Supplies",Art,"BIC Canvas","Water Color",43.902,102.384,112.680,2,0.1,-10.296,7.29,Medium,2011,6,-10.056
PL-2011-4990,2011-03-05,2011-03-12,"Standard Class","Barry Pond",Corporate,Silesia,Poland,EMEA,EMEA,OFF-IBI-10000440,"Office Supplies",Binders,"Ibico Binder Covers",Clear,11.120,26.22,24.420,2,0,1.7999999999999998,1.99,Low,2011,7,6.865
CA-2011-169061,2011-03-05,2011-03-08,"Second Class","Aimee Bixby",Consumer,"New York","United States",US,East,OFF-SU-10000381,"Office Supplies",Supplies,"Acme Forged Steel Scissors with Black Enamel Handles","Acme Forged Steel Scissors with Black Enamel Handles",7.400,18.62,13.220,2,0,5.399799999999999,1.91,Medium,2011,3,29.001
MX-2011-105564,2011-03-06,2011-03-09,"Second Class","Russell D'Ascenzo",Consumer,Guatemala,Guatemala,LATAM,Central,OFF-EN-10004988,"Office Supplies",Envelopes,"Cameo Mailers","Set of 50",9.669,127.2,98.000,5,0,29.2,15.771,High,2011,3,22.956
MX-2011-105564,2011-03-06,2011-03-09,"Second Class","Russell D'Ascenzo",Consumer,Guatemala,Guatemala,LATAM,Central,OFF-BI-10000765,"Office Supplies",Binders,"Avery Hole Reinforcements",Durable,3.254,7.880000000000001,6.400,2,0,1.48,0.686,High,2011,3,18.782
SA-2011-1980,2011-03-07,2011-03-11,"Standard Class","Maureen Gnade",Consumer,Makkah,"Saudi Arabia",EMEA,EMEA,TEC-LOG-10002018,Technology,Accessories,"Logitech Memory Card",Erganomic,-35.950,1011.9,991.800,10,0,20.1,137.14,High,2011,4,1.986
CA-2011-104563,2011-03-07,2011-03-12,"Standard Class","Craig Molinari",Corporate,Washington,"United States",US,West,FUR-CH-10004495,Furniture,Chairs,"Global Leather and Oak Executive Chair",Black,198.044,481.568,427.392,2,0.2,54.17639999999993,42.74,Medium,2011,5,11.250
CA-2011-104563,2011-03-07,2011-03-12,"Standard Class","Craig Molinari",Corporate,Washington,"United States",US,West,FUR-CH-10002780,Furniture,Chairs,"Office Star - Task Chair with Contemporary Loop Arms","Office Star - Task Chair with Contemporary Loop Arms",34.334,436.70400000000006,414.869,6,0.2,21.835199999999983,38.45,Medium,2011,5,5.000
MX-2011-134684,2011-03-07,2011-03-11,"Standard Class","Paul Gonzalez",Consumer,Guatemala,Guatemala,LATAM,Central,OFF-ST-10004976,"Office Supplies",Storage,"Rogers Lockers",Blue,105.103,846.4800000000001,821.160,6,0,25.32,35.977,Medium,2011,4,2.991
ES-2011-4410046,2011-03-07,2011-03-08,"First Class","Toby Swindell",Consumer,Ile-de-France,France,EU,Central,OFF-AR-10004739,"Office Supplies",Art,"BIC Canvas",Easy-Erase,37.940,107.94,71.280,2,0,36.66,16.03,High,2011,1,33.963
CA-2011-156587,2011-03-07,2011-03-08,"First Class","Aaron Bergman",Consumer,Washington,"United States",US,West,FUR-CH-10004477,Furniture,Chairs,"Global Push Button Manager's Chair",Indigo,37.582,48.712,43.232,1,0.2,5.480099999999997,11.13,High,2011,1,11.250
CA-2011-104563,2011-03-07,2011-03-12,"Standard Class","Craig Molinari",Corporate,Washington,"United States",US,West,OFF-ST-10000934,"Office Supplies",Storage,"Contico 72"H Heavy-Duty Storage System","Contico 72"H Heavy-Duty Storage System",30.330,204.9,204.900,5,0,0,10.65,Medium,2011,5,0.000
SA-2011-1980,2011-03-07,2011-03-11,"Standard Class","Maureen Gnade",Consumer,Makkah,"Saudi Arabia",EMEA,EMEA,OFF-ADV-10004030,"Office Supplies",Fasteners,"Advantus Push Pins",Metal,5.540,58.2,55.920,4,0,2.28,9.01,High,2011,4,3.918
US-2011-131982,2011-03-07,2011-03-11,"Second Class","Nora Pelletier","Home Office",Washington,"United States",US,West,OFF-BI-10004224,"Office Supplies",Binders,"Catalog Binders with Expanding Posts","Catalog Binders with Expanding Posts",47.384,107.648,74.008,2,0.2,33.639999999999986,6.44,Medium,2011,4,31.250
SA-2011-1980,2011-03-07,2011-03-11,"Standard Class","Maureen Gnade",Consumer,Makkah,"Saudi Arabia",EMEA,EMEA,TEC-MOT-10002260,Technology,Phones,"Motorola Office Telephone",Cordless,68.230,74.60999999999999,55.230,1,0,19.38,6.38,High,2011,4,25.975
SA-2011-1980,2011-03-07,2011-03-11,"Standard Class","Maureen Gnade",Consumer,Makkah,"Saudi Arabia",EMEA,EMEA,OFF-IBI-10004959,"Office Supplies",Binders,"Ibico Binder",Economy,10.860,30.959999999999997,22.320,2,0,8.64,4.62,High,2011,4,27.907
CA-2011-156587,2011-03-07,2011-03-08,"First Class","Aaron Bergman",Consumer,Washington,"United States",US,West,OFF-AR-10001427,"Office Supplies",Art,"Newell 330","Newell 330",1.690,17.94,13.276,3,0,4.6644000000000005,4.29,High,2011,1,25.998
IN-2011-54302,2011-03-07,2011-03-10,"Second Class","Naresj Patel",Consumer,Dhaka,Bangladesh,APAC,"Central Asia",FUR-BO-10004917,Furniture,Bookcases,"Dania Stackable Bookrack",Mobile,117.630,121.58999999999996,76.620,1,0,44.97,3.96,Medium,2011,3,36.985
CM-2011-6790,2011-03-07,2011-03-14,"Standard Class","Bart Watters",Corporate,Centre,Cameroon,Africa,Africa,OFF-ROG-10002279,"Office Supplies",Storage,"Rogers Box",Blue,21.860,23.97,23.520,1,0,0.4499999999999999,2.11,Low,2011,7,1.877
CM-2011-6790,2011-03-07,2011-03-14,"Standard Class","Bart Watters",Corporate,Centre,Cameroon,Africa,Africa,OFF-SME-10000880,"Office Supplies",Storage,"Smead Box",Blue,9.330,10.77,10.770,1,0,0,1.44,Low,2011,7,0.000
